,category,dev,dev_category,dev_loc,explain,org,purpose,regis_day,service,service_category,service_start,title
1066,모바일앱 ( 안드로이드 ),이승우,,서울특별시,"['외교부에서 지정하는 여행금지 국가 목록정보 및 상세정보를 조회할 수 있다. 금지국가 지정 현황 이라크(2007년 8월 7일 ~ 2014년 1월 31일까지) 소말리아·아프가니스탄(2007년 8월 7일 ~ 2014년 8월 6일까지) 예멘(2011년 6월 28일 ~ 2014년 2월 28일까지) 시리아(2011년 8월 20일 ~ 2014년 7월 31일까지)', '여행 대상 국가의 국가명, 영문명, 대륙 및 기본정보, 국기 이미지 경로 등을 포함한 목록정보와 단일 국가정보에 대한 상세정보를 조회할 수 있다. 예) 태국 ㅇ 국 명 : 타이 왕국(Kingdom of Thailand) ㅇ 위 치 : 위도상 북위 5.6°- 20.7°, 경도상 동경 97.3°- 105.7° (방콕 : 북위 13.5°, 동경 100.5°) ㅇ 기 후 : 고온다습한 열대성 기후이며, 3계절로 대별(2월중순 ∼ 5월 고온, 6월 ∼ 10월 우기, 11월 ∼ 2월초 비교적 저온) - 연평균 기온 : 28℃(평균최고 32.5℃, 평균최저 23.7℃) * 방콕 연평균 기온 : 28.5℃(평균최고 35.4℃, 평균최저 21℃) - 연평균 강우량 : 1,600 mm - 연평균 습도 : 79%(최고 94%, 최저 60%) ㅇ 면 적 : 51.4만 k㎡(한반도의 2.3배) ㅇ 인 구 : 약 6,407만명(2012년) ㅇ 수 도 : 방콕시(Bangkok : 인구 570만명, 면적 1,569㎢), 방콕시 및 인근지역(약 1,038만명) ㅇ 정 체 : 입헌군주제(1932년 6월 혁명 이래) - 국가원수 : 푸미폰 국왕(His Majesty King Bhumibol Adulyadej) * 차크리 왕조 제9대 왕(1946년 즉위) ㅇ 정치형태 : 내각책임제 - 총리 : 잉락 친나왓(Yingluck Shinawatra) * 제28대 총리(2011년 8월 취임) ㅇ 의 회 : 양원제(상원 150명, 하원 480명) ㅇ 국경일 : 12월 5일(Bhumibol 국왕 탄신일) ㅇ 민 족 : 타이족 85%, 화교 12%, 말레이족 2%, 기타 1% ㅇ 종 교 : 불교 94.6%, 이슬람교 4.6%, 기독교 0.7%, 기타 0.1% ㅇ 언 어 : 타이어(공용어) ㅇ 주요 자원 : 천연고무, 타피오카, 쌀, 주석, 텅스텐, 안티모니, 천연가스 ㅇ 1인당 국민소득 : 5,382달러(2012년) ㅇ 화폐단위 : Baht(바트), US $1 = 약 32Baht(2013년 9월) ㅇ 서울과의 시차 : -2시간', '* 각 공관에서 실시간 업데이트 되는 국가별 최신 안전정보 제공 예) 미국, 「넉아웃 게임」주의 ㅇ 「넉아웃게임」이라 불리는 범행은 우연히 그 곳을 지나가는 보행자를 갑자기 구타해, 상대를 한방에 넉아웃시킬 수 있는지를 게임 감각으로 행하는 범죄로, 일부지역 젊은이들 사이에서 행해지고 있음. 공격은 젊은 그룹 중 1명이 실행하고, 다른 멤버는 지켜봄. ㅇ 수도 워싱턴의 콜롬비아 하이츠 지구에서는 11월14일 저녁, 걷고 있던 여성에게 뒤에서 자전거를 탄 8명 그룹이 다가와 그 중 1명이 갑자기 여성 후두부를 때려 다치게 함. 또, 다음날 저녁에도 같은 지구에서 비슷한 사건이 발생해, 남성이 피해를 당함. 미주리 주의 세인트루이스와 뉴욕 주의 시라큐스에서는 피해자가 사망한 사건도 발생함. ㅇ 범행은 묻지마 식으로 무작위로 행해진다고 하니, 신변안전에 각별히 유의. ▽ 정면에서 다가오는 젊은 그룹과는 되도록 거리를 둘 것 ▽ 뒤에서 접근해오는 젊은이나 자전거에 주의할 것 ▽ 야간과 이른 아침 외출 시에는 가급적 여럿이 행동할 것 ▽ 인적이 드문 곳과 어두운 곳 통행은 삼갈 것', '외교부에서 지정하는 여행 유의, 자제, 제한 등 해외 여행경보 대상국가 목록 및 상세정보를 조회할 수 있다.\n\n여행유의(일부): 방콕 및 논타부리 주 전역, 빠툼타니 주 및 사뭇쁘라깐 주 방콕 접경 지역여행자제(일부): 수린주,시사켓주의 캄보디아와의 국경지역여행제한(일부): 나라티왓 주, 파타니 주, 얄라 주, 송크흘라 주 남부 말레이시아 인접지역', '사건 사고가 발생한 국가명, 대륙, 사건사고 현황 등 목록정보 및 사고 내용에 대한 상세 정보를 조회할 수 있다. 예) 태국 사건ㆍ사고 예방을 위한 일반 수칙 ○ 방문국 존중 - 태국인들은 오랜 역사와 문화, 많은 유적과 아울러 한 번도 외세의 지배를 받지 않았다는 점 등에 대해 자랑스러워하고 또한 자존심이 높습니다. 방문국의 문화와 국민을 존중하는 것은 외국을 방문하는 관광객이 반드시 지녀야 하는 마음가짐입니다. - 방문기간 중 태국인들이 소중히 여기는 왕실, 종교, 문화, 유적, 관습 등을 공공연히 비하하거나 조롱하는 언행은 자칫 사건사고 발생의 원인이 될 수 있습니다. ○ “자국민 우선” 명심 - 외국인과 내국인을 차별대우해서는 안되는 것이 원칙이나 사실상 어느 나라든 내외국인간 시비가 발생하면 경찰 등의 공무원이 가급적 자국인에게 다소 호의적으로 처리하려는 것은 인지상정입니다. 따라서 외국을 방문 중에 현지인과 시비가 발생할 경우 불리한 입장에 처할 가능성이 있으므로 항시 언행에 주의하여 애초에 시비 거리가 발생하지 않도록 하는 것이 가장 바람직합니다. - 만약 시비가 발생하여 경찰 등의 공무원이 자신에게 불리하게 일처리를 하고 있다는 생각이 들 경우에도 큰소리로 고함을 지르며 항의하거나 물리적인 저항을 자제하시고 침착한 가운데 논리적인 반박을 하셔야 하며, 대사관의 도움이 필요한 경우 즉시 전화 등으로 조력을 요청하십시오. ○ 지나친 음주 자제 - 태국내 아국인 관광객 관련 사건사고는 야간에 음주상태에서 발생하는 경우가 대부분입니다. 간혹 여행 분위기에 편승하여 지나친 음주와 고성 등으로 인해 술집 등에서 타인과 언쟁을 하거나 물리적인 충돌이 발생, 피해를 입는 경우가 있으므로 과도한 음주를 하지 맙시다. ○ 낯선 사람의 지나친 친절 경계 - 여행지에서 낯선 타인에 대한 경계심을 늦추지 말고, 특별한 이유 없이 지나친 친절을 베푸는 타인에 대해서는 국적을 불문하고 한 번쯤 그 의도를 의심해 볼 필요가 있습니다. ○ 태국 왕실 등 모욕행위 엄금 - 국왕 및 왕실, 불상, 스님 등은 절대적인 존경의 대상이므로 이들을 모욕하는 일체의 언행은 절대로 해서는 안 됩니다. 도처에 모셔진 국왕-왕비 등의 사진은 물론 화폐에 그려진 국왕의 사진에 대한 고의적 낙서나 훼손, 심지어 SMS나 SNS를 통한 일체의 모욕적 표현도 처벌대상이며, 모욕적 표현의 인터넷 게시글을 퍼나르거나 방치하는 행위도 처벌되며 단순히 손가락으로 가리키는 행위도 시비를 야기할 수 있어 자제해야 합니다. ○ 다액 현금소지 등 자제 - 다액의 현금 및 고가의 귀중품, 신용카드 등은 가급적 호텔 금고나 프런트 등에 보관합시다. ○ 여권 관리 철저 - 여권은 해외에서 자신의 신분증명서 이므로 상시 휴대하시고 철저히 관리해야 합니다. 우리 여권은 세계 대부분 국가에 무사증으로 입국이 가능할 정도로 대외적으로 신인도가 높아 범죄 조직원들의 주요 절취 또는 위조의 표적이 되고 있습니다. - 태국에서 여권을 분실할 경우, 이민국(태국어로 ""떠머"")에서 입국확인 등의 소정의 절차를 거쳐야 합니다. 특히, 주말 및 휴일에는 태국 이민국이 업무를 하지 않기 때문에 여행 일정에 막대한 차질을 가져오니, 여권 관리에 항시 주의를 기울이시기 바랍니다.', '여권 분실 등 해외 여행 중 도움이 필요한 경우 해외 국가의 현지 대사관 연락처 등 연락처 목록 및 상세정보 조회 가 가능하다. 예) 태국 긴급연락처 ㅇ 방콕 기동경찰(사건ㆍ사고 신고센터) : 191 ㅇ 관광경찰 : 1155(영어, 무료) ㅇ 테러관련 신고 : 1195 ㅇ 교통사고 신고 : 1669 ㅇ 자연재해(지진, 해일, 폭풍 등) 신고 : 1860 ㅇ 화재신고 : 199 ㅇ 고속도로경찰 : 1193(고속도로, 국도상에서 사건ㆍ사고발생시) ㅇ 긴급의료지원 요청 : 02-207-6000(경찰병원) ㅇ 앰블러스 요청 : 02-354-8222(경찰병원) 관광통역서비스 ㅇ 관광경찰 : 1155(영어, 무료) 의료기관 연락처 ㅇ 영어 사용이 가능한 방콕 소재 병원 - Bangkok General Hospital (02-310-3000, 한국어 통역원 보유) - Samitivej Hospital (02-392-0011, 한국어 통역원 보유) - Bumrungrad Hospital (02-667-1000, 한국어 통역원 보유) - Praram 9 Hospital (02-202-9999, 한국어 통역원 보유) - Bangkok Christian Hospital (02-625-9000, 한국어 통역원 보유) - BNH Hospital (02-686-2700, 한국어 통역원 보유) 대사관 연락처 ㅇ 주소 : 23 Thiam-Ruammit Road, Ratchadapisek, Huay-Kwang, Bangkok 10310, Thailand - 대사관 약도 ㅇ 홈페이지 : tha.mofa.go.kr ㅇ 이메일 : koembth@gmail.com ㅇ 대표전화번호 : 66-(0)2-247-7537/9 ㅇ 당직전화번호(일과 후): 66-(0)81-914-5803 ㅇ 영사과 전화 : 66-(0)2-247-7540/41 영사협력원 연락처 [푸껫] ㅇ 성명 : 김태원 ㅇ 연락처 : 66-(0)81-869-5228 [치앙마이] ㅇ 성명 : 고천웅 ㅇ 연락처 : 66-(0)87-177-3481 [촌부리/파타야] ㅇ 성명 : 김민재 ㅇ 연락처 : 66-(0)83-587-4114 [후아힌] ㅇ 성명 : 박승리 ㅇ 연락처 : 66-(0)87-086-3255', '국가별 소속 대륙 구분코드 전체를 조회한다. 제공 데이터 건수 : 4건, 범위 : 대륙구분 코드, 대륙명 등']","['외교부', '외교부', '외교부', '외교부', '외교부', '외교부', '외교부']","외교부 국가별 여행 금지목록, 안전정보,사건사고 현황 등을 활용하여 지역,해외여행 시 국가별 안전정보 제공 및 전세계 국가 정보 제공합니다.",2015-07-06,"['여행금지제도', '국가별 기본정보', '국가별 안전정보', '여행경보제도', '사건사고 현황', '현지 연락처', '대륙 구분코드']",분류 : 문화관광,2015-07-03,PASSPORT_CAST (안전한 해외여행)
1067,웹사이트 ( ),핀스토리,,경기도,"['코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 국문으로 제공한다.', '코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 영문으로 제공한다.']","['한국관광공사', '한국관광공사']",외국인관광객에게 관광정보를 제공하기 위해 한국관광공사 '국문 관광정보 서비스'와 '영문 관광정보 서비스'를 활용하였습니다.,2015-07-03,"['국문 관광정보 서비스', '영문 관광정보 서비스']",분류 : 문화관광,2014-11-30,핀스토리-Pinstory
1068,모바일앱 ( iOS ),강성민,,서울특별시,"['코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 국문으로 제공한다.']",['한국관광공사'],지역별 관광지의 정보를 사용자와 가장 근접한 여행지 및 원하는 여행일정을 제공하는데 한국관광공사의 국문 관광정보 서비스를 활용하였습니다.,2015-07-02,['국문 관광정보 서비스'],분류 : 문화관광,2015-06-05,Trip Favorite
1069,웹사이트 ( ),(주)카스테라,중소기업 및 종사자,경기도,"['도봉구 자동차정비업체 현황', '부산 남구 자동차정비업체 현황(2014)으로 정비업 종류, 상호명, 위치, 연락처 등이 있습니다.', '자동차정비업']","['서울특별시 도봉구', '부산광역시 남구', '부산광역시 강서구']",공공데이터활용지원센터 전국 자동차정비업소현황을 활용해 자동자 정비소 정보를 국내고객에게 제공합니다..,2015-07-01,"['자동차정비업체 현황(수시 업데이트)', '자동차정비업체 현황(2014)', '자동차정비업']",분류 : 산업고용,2015-01-20,카스테라-CARSTERA
1070,"모바일앱 ( 안드로이드 , iOS )",SK planet,,서울특별시,"['실황, 초단기예보,동네예보 정보를 조회하는 서비스입니다.\n\n2015년 12월 9일부터 (신)동네예보정보조회서비스 를 제공하고 있으며 (구)동네예보정보조회서비스는 2016년 3월 8일 폐기될 예정이라 신규 신청을 받지 않습니다.']",['기상청'],"수도권 1,000여 국소의 촘촘한 자체 기상관측망과 기상청 정보를 활용한 1분단위 실시간 전국 날씨 정보 제공합니다.",2015-06-30,['(구)동네예보정보조회서비스'],분류 : 과학기술,2013-06-20,"날씨 & 위젯 – 웨더퐁 (미세먼지, 자외선, 이모티콘)"
1071,모바일앱 ( 안드로이드 ),Medizum,기타,서울특별시,['동물을 진료하거나 동물의 질병을 예방하는 진료기관'],['행정안전부'],전국 동물병원 현황을 활용해 동물병원 주소를 제공합니다.,2015-06-30,['동물병원(수시)'],분류 : 보건의료,2015-06-24,"동물특공대(동물병원 상담, 커뮤니티, 반려동물, 동특)"
1072,"모바일앱 ( 안드로이드 , iOS )",(주)헬스레이어,,서울특별시,['건강보험심사평가원에서 관리하는 병원 정보를 조회하는 서비스입니다.'],['건강보험심사평가원'],"건강보험심사평가원의 병원정보서비스를 활용하여 의료기관명, 주소, 전화번호 등을 제공하고있습니다.",2015-06-29,['병원정보서비스'],분류 : 보건의료,2014-04-08,갑상선암 의사에게 꼭 물어보세요!!
1073,모바일앱 ( 안드로이드 ),raonbnp,,서울특별시,"['코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 국문으로 제공한다.']",['한국관광공사'],한국관광공사의 국문관광정보서비스 API를 연동해 믿을 수 있는 관광정보를 사용자에게 제공합니다.,2015-06-26,['국문 관광정보 서비스'],분류 : 문화관광,2014-12-01,Let's go 전국여행 다님길
1074,모바일앱 ( iOS ),Sungmin Kim,,서울특별시,"['용산구 착한가게 지정 운영현황', '착한가격업소 명단, 메뉴, 가격']","['서울특별시 용산구', '서울특별시 서초구']","서울특별시 착한가게업소 데이터를 활용하여 위치기반 착한가게 분류별, 위치별 리스트를 제공하는 서비스를 운영합니다.",2015-06-26,"['착한가게(수시 업데이트)', '착한가격업소 명단(2014년)']",분류 : 식품건강,2015-01-06,서울시 착한 가격 업소
1075,모바일앱 ( 안드로이드 ),ATC Team,,서울특별시,[''],['기타'],"기상청, 국립해양조사원, 한국천문연구원의 OPEN API를 활용하여 물때(조석예보), 날씨, 기상, 바람(풍향 및 풍속), 바다예보, 습도, 눈비 예보 서비스를 제공합니다.",2015-06-24,['해양수산부 - 조위정보'],분류 : 농축수산,2015-05-30,"물때와날씨- 낚시인을 위한 조석, 날씨 예보"
