,start,end,title,service_category,start_org,end_org
2230,불어 관광정보 서비스,국문 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2231,불어 관광정보 서비스,노어 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2232,불어 관광정보 서비스,서어 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2233,불어 관광정보 서비스,일문 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2234,불어 관광정보 서비스,중문 간체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2235,불어 관광정보 서비스,중문 번체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2236,독어 관광정보 서비스,국문 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2237,독어 관광정보 서비스,노어 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2238,독어 관광정보 서비스,서어 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2239,독어 관광정보 서비스,일문 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2240,독어 관광정보 서비스,중문 간체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2241,독어 관광정보 서비스,중문 번체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2242,국문 관광정보 서비스,노어 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2243,국문 관광정보 서비스,서어 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2244,국문 관광정보 서비스,일문 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2245,국문 관광정보 서비스,중문 간체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2246,국문 관광정보 서비스,중문 번체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2247,노어 관광정보 서비스,서어 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2248,노어 관광정보 서비스,일문 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2249,노어 관광정보 서비스,중문 간체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2250,노어 관광정보 서비스,중문 번체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2251,서어 관광정보 서비스,일문 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2252,서어 관광정보 서비스,중문 간체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2253,서어 관광정보 서비스,중문 번체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2254,일문 관광정보 서비스,중문 간체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2255,일문 관광정보 서비스,중문 번체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2256,중문 간체 관광정보 서비스,중문 번체 관광정보 서비스,레드타이버틀러(Redtiebutler),문화관광,한국관광공사,한국관광공사
2257,관광지정보-소개정보서비스,관광지명검색서비스,탐나오 제주여행마켓,문화관광,제주특별자치도,제주특별자치도
2258,관광지정보-소개정보서비스,여행지도정보서비스,탐나오 제주여행마켓,문화관광,제주특별자치도,제주특별자치도
2259,관광지명검색서비스,여행지도정보서비스,탐나오 제주여행마켓,문화관광,제주특별자치도,제주특별자치도
2260,국문 관광정보 서비스,영문 관광정보 서비스,아이러브코리아(I LOVE KOREA),문화관광,한국관광공사,한국관광공사
2261,국문 관광정보 서비스,일문 관광정보 서비스,아이러브코리아(I LOVE KOREA),문화관광,한국관광공사,한국관광공사
2262,영문 관광정보 서비스,일문 관광정보 서비스,아이러브코리아(I LOVE KOREA),문화관광,한국관광공사,한국관광공사
2263,노선별 지하철역 검색,역코드로 지하철 도착 정보 검색(역명포함),지하철헬퍼,교통물류,서울교통공사,서울교통공사
2264,노선별 지하철역 검색,역코드로 지하철 열차 시간표 검색,지하철헬퍼,교통물류,서울교통공사,서울교통공사
2265,역코드로 지하철 도착 정보 검색(역명포함),역코드로 지하철 열차 시간표 검색,지하철헬퍼,교통물류,서울교통공사,서울교통공사
2266,대기오염정보 조회 서비스,측정소정보 조회 서비스,들숨날숨,환경기상,한국환경공단,한국환경공단
2267,대기오염정보 조회 서비스,오존황사 발생정보조회 서비스,들숨날숨,환경기상,한국환경공단,한국환경공단
2268,대기오염정보 조회 서비스,대기오염통계 서비스,들숨날숨,환경기상,한국환경공단,한국환경공단
2269,측정소정보 조회 서비스,오존황사 발생정보조회 서비스,들숨날숨,환경기상,한국환경공단,한국환경공단
2270,측정소정보 조회 서비스,대기오염통계 서비스,들숨날숨,환경기상,한국환경공단,한국환경공단
2271,오존황사 발생정보조회 서비스,대기오염통계 서비스,들숨날숨,환경기상,한국환경공단,한국환경공단
2272,아파트거래현황 조회 서비스,아파트실거래가격지수 조회 서비스,아파트 실거래가,국토관리,한국감정원,한국감정원
2273,전국 병‧의원 찾기 서비스,전국 약국 정보 조회 서비스,대국민 건강지킴이 병원 약국,보건의료,국립중앙의료원,국립중앙의료원
2274,생활기상지수조회,중기예보정보조회서비스,날씨판매지수 - 파리바게뜨,과학기술,기상청,기상청
2275,아파트매매 실거래자료,연립다세대 매매 실거래자료,부동산114,공공행정,국토교통부,국토교통부
2276,아파트매매 실거래자료,단독/다가구 매매 실거래 자료,부동산114,공공행정,국토교통부,국토교통부
2277,연립다세대 매매 실거래자료,단독/다가구 매매 실거래 자료,부동산114,공공행정,국토교통부,국토교통부
2278,부산광역시 남구 지진재난이재민수용시설현황(2016년),지진재난이재민수용시설현황(2015년 기준),Safety Shelter,재난안전,부산광역시 남구,부산광역시 북구
2279,부산광역시 남구 지진재난이재민수용시설현황(2016년),지진재난 이재민 수용시설 현황(2014.2.13),Safety Shelter,재난안전,부산광역시 남구,부산광역시 해운대구
2280,지진재난이재민수용시설현황(2015년 기준),지진재난 이재민 수용시설 현황(2014.2.13),Safety Shelter,재난안전,부산광역시 북구,부산광역시 해운대구
2281,서울시 문화행사정보 장르코드 정보 (주간),서울시 작은도서관 현황 (수시),문화서울,문화관광,서울특별시,서울특별시
2282,서울시 문화행사정보 장르코드 정보 (주간),서울시 여성인력 개발원 교육강좌 정보 (수시),문화서울,문화관광,서울특별시,서울특별시
2283,서울시 작은도서관 현황 (수시),서울시 여성인력 개발원 교육강좌 정보 (수시),문화서울,문화관광,서울특별시,서울특별시
2284,사회복지시설현황,장애인복지 시설 위탁 현황,내손의 복지,사회복지,경기도 안산시,경기도 안산시
2285,국문 관광정보 서비스,중문 번체 관광정보 서비스,한국대왕,문화관광,한국관광공사,한국관광공사
2286,국문 관광정보 서비스,중문 간체 관광정보 서비스,한국대왕,문화관광,한국관광공사,한국관광공사
2287,중문 번체 관광정보 서비스,중문 간체 관광정보 서비스,한국대왕,문화관광,한국관광공사,한국관광공사
2288,정류소정보조회 서비스,버스도착정보조회 서비스,버스 알람,교통물류,서울특별시,서울특별시
2289,표준코드 마스터,의약품 검색 서비스,골든케어,보건의료,건강보험심사평가원,식품의약품안전처
2290,아파트매매 실거래자료,연립다세대 매매 실거래자료,부동산 계산기 & DTI 계산기,공공행정,국토교통부,국토교통부
2291,아파트매매 실거래자료,단독/다가구 매매 실거래 자료,부동산 계산기 & DTI 계산기,공공행정,국토교통부,국토교통부
2292,연립다세대 매매 실거래자료,단독/다가구 매매 실거래 자료,부동산 계산기 & DTI 계산기,공공행정,국토교통부,국토교통부
2293,버스위치정보조회서비스,도착정보조회서비스,전국 버스로,국토관리,국토교통부,국토교통부
2294,버스위치정보조회서비스,버스정류소정보조회서비스,전국 버스로,국토관리,국토교통부,국토교통부
2295,버스위치정보조회서비스,버스노선정보조회서비스,전국 버스로,국토관리,국토교통부,국토교통부
2296,도착정보조회서비스,버스정류소정보조회서비스,전국 버스로,국토관리,국토교통부,국토교통부
2297,도착정보조회서비스,버스노선정보조회서비스,전국 버스로,국토관리,국토교통부,국토교통부
2298,버스정류소정보조회서비스,버스노선정보조회서비스,전국 버스로,국토관리,국토교통부,국토교통부
2299,국문 관광정보 서비스,영문 관광정보 서비스,펀펀코리안(FunFunKorean),문화관광,한국관광공사,한국관광공사
2300,전국 교통CCTV 위치 표시 지도,교통노드/교통링크 정보도,더더더 - 실시간 교통정보,교통물류,국토교통부,국토교통부
2301,한국문집총간 한음문고,한국문집총간 노계집,한국문집총간 - KRpia,문화관광,한국고전번역원,한국고전번역원
2302,한국문집총간 한음문고,한국문집총간 선원유고,한국문집총간 - KRpia,문화관광,한국고전번역원,한국고전번역원
2303,한국문집총간 노계집,한국문집총간 선원유고,한국문집총간 - KRpia,문화관광,한국고전번역원,한국고전번역원
2304,정류소정보조회 서비스,버스도착정보조회 서비스,타요버스,교통물류,서울특별시,서울특별시
